#{"t_start": 1734091739.956992, "env_id": "None"}
r,l,t
13.0,49,5.146494
30.0,30,5.189401
27.0,49,5.214812
19.0,49,5.214864
20.0,49,5.214873
25.0,49,5.214879
30.0,49,5.214885
17.0,49,5.21489
17.0,49,5.26994
30.0,48,5.294977
23.0,49,5.299305
15.0,49,5.299355
21.0,49,5.299363
14.0,49,5.299369
25.0,49,5.299375
20.0,49,5.34638
14.0,49,5.37615
21.0,49,5.377629
24.0,49,5.377674
14.0,49,5.377682
23.0,49,5.377688
22.0,49,5.377693
24.0,49,5.419423
24.0,49,5.449158
21.0,49,5.450324
18.0,49,5.450366
19.0,49,5.450374
22.0,49,5.45038
17.0,49,5.450386
18.0,49,5.500219
17.0,49,5.5286
16.0,49,5.529548
22.0,49,5.52959
15.0,49,5.529599
22.0,49,5.529606
22.0,49,5.529611
30.0,40,5.587789
30.0,47,5.596882
30.0,49,5.599707
17.0,49,5.599761
29.0,49,5.599771
23.0,49,5.599777
24.0,49,5.599783
27.0,49,5.68318
11.0,49,5.697694
24.0,49,5.703713
21.0,49,5.703765
14.0,49,5.703775
13.0,49,5.703781
18.0,49,5.703798
25.0,49,5.773039
25.0,49,5.781799
27.0,49,5.786627
25.0,49,5.786676
24.0,49,5.786685
21.0,49,5.78669
16.0,49,5.786696
17.0,49,5.851839
27.0,49,5.863562
21.0,49,5.865339
13.0,49,5.865393
23.0,49,5.865402
17.0,49,5.865408
23.0,49,5.865414
18.0,49,5.926096
17.0,49,5.936861
24.0,49,5.938783
16.0,49,5.938831
16.0,49,5.93884
12.0,49,5.938847
25.0,49,5.938853
30.0,40,5.992646
24.0,49,6.002649
26.0,49,6.002703
25.0,49,6.002712
27.0,49,6.002718
15.0,49,6.002723
22.0,49,6.002729
21.0,49,6.079296
13.0,49,6.094866
24.0,49,6.094918
18.0,49,6.094927
20.0,49,6.094937
20.0,49,6.094943
24.0,49,6.094949
20.0,49,6.171697
23.0,49,6.185898
17.0,49,6.185961
24.0,49,6.185971
19.0,49,6.18598
17.0,49,6.185986
23.0,49,6.185991
16.0,49,6.247662
21.0,49,6.262649
14.0,49,6.262697
27.0,49,6.262707
24.0,49,6.262714
15.0,49,6.26272
21.0,49,6.262726
25.0,49,6.323769
22.0,49,6.335934
19.0,49,6.335988
19.0,49,6.335997
22.0,49,6.336004
19.0,49,6.336009
20.0,49,6.336014
30.0,41,6.387344
30.0,45,6.392635
15.0,49,6.397465
22.0,49,6.397517
25.0,49,6.397526
23.0,49,6.397532
28.0,49,6.397537
30.0,47,6.465917
27.0,49,6.47783
20.0,49,6.484624
23.0,49,6.484674
19.0,49,6.484683
26.0,49,6.484689
25.0,49,6.484695
26.0,49,6.552463
26.0,49,6.565254
30.0,47,6.567168
22.0,49,6.571514
23.0,49,6.571567
23.0,49,6.571576
22.0,49,6.571583
26.0,49,6.636782
26.0,49,6.644164
25.0,49,6.648321
23.0,49,6.649977
27.0,49,6.650023
24.0,49,6.650031
24.0,49,6.650037
